TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T12393,C0000984,27/08/69,M,BANGALORE,21486.28,07/12/23,190709,575.51
T2844,C0000232,26/12/00,F,PUNE,44034.24,07/12/23,193101,16765.74
T1863,C0000153,29/10/97,M,KOLKATA,56250.5,07/12/23,195950,819.96
T8927,C0000709,29/07/72,M,LUCKNOW,11160.03,07/12/23,224000,132.94
T6818,C0000541,17/05/84,F,JAIPUR,33254.75,08/12/23,020218,183.5
T5372,C0000429,11/11/92,F,PUNE,1796.2,08/12/23,020636,1707.61
T9078,C0000722,16/12/86,F,JAIPUR,12077.66,08/12/23,024822,185.93
T8833,C0000703,25/09/98,F,MUMBAI,12125.04,08/12/23,033231,543.7
T10650,C0000843,09/04/00,F,PUNE,73681.22,08/12/23,051834,1540.43
T6464,C0000515,21/02/93,F,JAIPUR,15644.13,08/12/23,070405,11388.77
T1714,C0000141,01/09/84,F,JAIPUR,3354.81,08/12/23,085835,4919.06
T7984,C0000636,06/08/89,M,LUCKNOW,8283.14,08/12/23,100857,11810.47
T7054,C0000558,18/08/00,F,JAIPUR,15132.39,08/12/23,113246,4.34
T10754,C0000852,17/04/83,F,PUNE,52438.4,08/12/23,145401,217.76
T1279,C0000106,25/03/98,F,HYDERABAD,11281.59,08/12/23,155126,3338.05
T7047,C0000557,21/12/78,M,CHENNAI,40455.08,08/12/23,162052,306.84
T5265,C0000421,27/03/95,M,HYDERABAD,13377.99,08/12/23,171230,116.62
T12529,C0000996,03/03/65,M,AHMEDABAD,15172.26,08/12/23,172800,369.68
T6326,C0000505,19/12/61,F,DELHI,137846.57,08/12/23,180700,2129.14
T9644,C0000763,17/10/88,M,HYDERABAD,15378.33,08/12/23,181328,1314.47
T7987,C0000636,06/08/89,M,LUCKNOW,8283.14,08/12/23,193904,716.54
T10180,C0000806,02/09/93,M,JAIPUR,2116.51,08/12/23,202738,1469.6
T9696,C0000768,19/09/99,F,DELHI,6206.6,08/12/23,222207,308.42
T1722,C0000142,25/08/80,F,BANGALORE,17153.43,08/12/23,223652,79.61
T8644,C0000689,10/05/94,M,AHMEDABAD,24264.14,08/12/23,224246,463.25
T5431,C0000435,10/07/84,M,HYDERABAD,75209.3,09/12/23,005551,445.98
T6622,C0000527,11/01/69,F,HYDERABAD,1553.35,09/12/23,011654,8515.0
T10963,C0000868,06/10/93,M,AHMEDABAD,50107.27,09/12/23,040623,480.2
T111,C0000009,29/11/99,M,JAIPUR,3233.2,09/12/23,043402,3387.68
T644,C0000054,30/11/64,F,LUCKNOW,15141.27,09/12/23,062632,167.89
T7297,C0000579,26/07/92,F,PUNE,45482.41,09/12/23,085118,644.64
T3656,C0000293,03/01/81,F,PUNE,32477.8,09/12/23,105503,720.55
T2263,C0000182,10/11/86,M,JAIPUR,38739.15,09/12/23,110852,515.71
T8171,C0000653,25/10/84,M,CHENNAI,23523.09,09/12/23,140051,414.26
T6730,C0000534,29/11/65,M,BANGALORE,45214.3,09/12/23,152052,8424.9
T221,C0000019,05/07/88,F,BANGALORE,13740.02,09/12/23,154145,3938.87
T11854,C0000937,29/04/76,F,JAIPUR,58415.45,09/12/23,170929,2150.41
T6006,C0000481,29/07/92,F,LUCKNOW,17256.97,09/12/23,173514,778.98
T2552,C0000206,15/08/68,F,HYDERABAD,17953.29,09/12/23,230542,351.63
T2100,C0000171,02/06/66,F,JAIPUR,13304.0,10/12/23,013811,1847.36
T6524,C0000519,27/10/62,M,HYDERABAD,109683.69,10/12/23,034958,2188.99
T7420,C0000588,18/09/60,M,AHMEDABAD,54612.75,10/12/23,042238,10373.58
T10717,C0000848,29/08/96,F,LUCKNOW,33865.19,10/12/23,055729,5454.36
T224,C0000019,05/07/88,F,BANGALORE,13740.02,10/12/23,071942,2339.01
T3583,C0000287,13/10/82,F,MUMBAI,5454.58,10/12/23,083113,4886.23
T3285,C0000264,01/04/98,M,CHENNAI,87246.83,10/12/23,084034,206.98
T10302,C0000817,06/10/82,M,LUCKNOW,19604.45,10/12/23,094246,5650.16
T7174,C0000567,19/10/89,M,LUCKNOW,103025.97,10/12/23,113734,3178.35
T2518,C0000203,05/04/60,F,DELHI,12181.14,10/12/23,125542,20562.74
T7861,C0000626,27/02/75,M,PUNE,46965.89,10/12/23,134538,2050.1
T542,C0000046,06/08/83,M,PUNE,8037.82,10/12/23,152359,306.5
T9942,C0000785,25/01/63,F,DELHI,10845.57,10/12/23,155448,571.02
T10478,C0000830,18/02/86,M,DELHI,16308.32,10/12/23,164946,201.44
T799,C0000068,11/04/64,M,CHENNAI,14947.49,10/12/23,183017,1683.78
T8750,C0000696,23/11/93,M,DELHI,103006.48,10/12/23,212830,80.71
T10531,C0000834,16/01/93,M,DELHI,12216.91,11/12/23,023416,780.56
T849,C0000072,28/01/95,M,HYDERABAD,20024.35,11/12/23,025254,5488.71
T9157,C0000727,13/05/62,M,MUMBAI,32199.29,11/12/23,040730,2146.39
T2244,C0000181,19/08/73,F,JAIPUR,49949.99,11/12/23,042210,110.31
T10775,C0000853,21/02/66,M,CHENNAI,35510.68,11/12/23,044323,428.14
T10274,C0000815,03/06/89,M,AHMEDABAD,27469.78,11/12/23,053300,13.19
T1331,C0000110,23/08/64,F,LUCKNOW,35989.23,11/12/23,071725,2964.08
T10828,C0000858,25/04/69,F,JAIPUR,15288.67,11/12/23,085457,2345.99
T2767,C0000225,02/07/89,M,MUMBAI,8433.39,11/12/23,105437,2705.87
T307,C0000028,15/10/94,F,MUMBAI,6540.78,11/12/23,124105,4734.73
T2440,C0000197,10/09/72,M,PUNE,29630.97,11/12/23,124313,1459.65
T9958,C0000786,20/09/86,F,AHMEDABAD,25423.49,11/12/23,130158,608.9
T5768,C0000463,25/04/76,F,LUCKNOW,32658.92,11/12/23,132101,1697.32
T10538,C0000835,15/11/89,M,MUMBAI,10251.21,11/12/23,170056,1566.83
T3414,C0000274,23/03/79,F,KOLKATA,75298.45,11/12/23,182452,1631.35
T9428,C0000746,02/05/70,M,HYDERABAD,63303.4,11/12/23,192102,1871.73
T2190,C0000178,13/11/89,F,AHMEDABAD,33145.19,11/12/23,215009,84.69
T6691,C0000530,21/02/81,M,JAIPUR,25766.31,11/12/23,215142,5767.91
T8654,C0000690,23/09/94,M,CHENNAI,23803.44,12/12/23,015936,2137.63
T4627,C0000369,01/02/84,F,BANGALORE,113074.01,12/12/23,021527,1018.97
T2739,C0000223,16/10/87,F,DELHI,68570.67,12/12/23,025008,440.15
T9871,C0000780,15/05/61,M,LUCKNOW,27619.91,12/12/23,040823,789.09
T2915,C0000238,03/05/89,F,MUMBAI,12054.33,12/12/23,042111,14.01
T894,C0000075,10/08/77,M,HYDERABAD,26809.76,12/12/23,043224,1032.53
T2266,C0000183,06/05/75,M,KOLKATA,29561.38,12/12/23,044414,338.44
T9240,C0000733,22/08/90,M,CHENNAI,44417.55,12/12/23,062339,3896.8
T9583,C0000759,01/07/82,M,PUNE,10149.68,12/12/23,071807,54.46
T314,C0000029,29/07/91,M,AHMEDABAD,28104.56,12/12/23,095701,1583.59
T1160,C0000098,29/03/85,M,KOLKATA,2999.69,12/12/23,120225,2056.02
T7575,C0000602,03/12/83,M,HYDERABAD,45373.11,12/12/23,140208,12090.16
T4435,C0000353,13/03/96,F,JAIPUR,8309.82,12/12/23,161023,413.23
T11410,C0000901,23/09/70,F,DELHI,33022.4,12/12/23,164900,12740.11
T1943,C0000159,18/09/65,M,PUNE,20419.3,12/12/23,182750,283.42
T1092,C0000093,19/07/99,F,JAIPUR,47048.23,12/12/23,195022,248.53
T1341,C0000110,23/08/64,F,LUCKNOW,35989.23,12/12/23,202045,1742.8
T7130,C0000564,06/06/64,M,BANGALORE,54299.56,12/12/23,204313,862.47
T6097,C0000486,15/08/85,F,KOLKATA,27402.49,12/12/23,213019,731.48
T3087,C0000251,19/04/89,F,HYDERABAD,107994.87,12/12/23,230650,877.03
T3314,C0000266,29/08/64,F,AHMEDABAD,72736.04,12/12/23,231444,221.55
T10437,C0000828,09/12/79,F,BANGALORE,22141.42,12/12/23,234701,1762.36
T10407,C0000825,01/06/82,F,AHMEDABAD,1383.92,12/12/23,235215,453.17
T3330,C0000269,22/07/93,F,AHMEDABAD,8321.69,13/12/23,001807,1815.68
T7586,C0000603,20/12/67,M,BANGALORE,5847.31,13/12/23,012601,3051.87
T5414,C0000433,21/05/91,M,KOLKATA,93378.11,13/12/23,045703,88513.04
T10537,C0000835,15/11/89,M,MUMBAI,10251.21,13/12/23,064117,74.15
T7836,C0000624,20/02/74,M,MUMBAI,7322.55,13/12/23,074210,11899.89
T10397,C0000824,18/08/79,F,DELHI,66966.87,13/12/23,111542,274.62
T6632,C0000527,11/01/69,F,HYDERABAD,1553.35,13/12/23,113729,304.37
T4078,C0000326,14/06/69,F,CHENNAI,36860.05,13/12/23,134625,1849.91
T4378,C0000349,28/04/60,F,PUNE,71988.14,13/12/23,154802,1504.03
T5886,C0000472,25/09/66,F,PUNE,7801.01,13/12/23,183152,108.05
T10121,C0000800,12/07/72,M,CHENNAI,5237.75,13/12/23,183711,12556.52
T5591,C0000447,20/10/67,M,KOLKATA,12245.14,13/12/23,183927,86.27
T6376,C0000509,21/01/93,F,KOLKATA,10577.85,13/12/23,190800,1437.19
T843,C0000071,24/03/66,F,KOLKATA,31846.2,13/12/23,203136,11686.39
T6343,C0000507,01/03/00,M,AHMEDABAD,276489.4,13/12/23,210845,247.05
T4718,C0000376,08/03/98,F,CHENNAI,7560.9,13/12/23,211744,14131.38
T10375,C0000822,23/07/00,M,PUNE,18761.27,13/12/23,214521,62.22
T2878,C0000234,31/10/00,F,AHMEDABAD,20041.12,13/12/23,214729,717.15
T2766,C0000225,02/07/89,M,MUMBAI,8433.39,13/12/23,222938,10663.6
T9397,C0000744,13/10/73,F,MUMBAI,19395.58,13/12/23,232441,838.81
T5330,C0000426,22/02/78,F,LUCKNOW,22480.81,14/12/23,002606,229.66
T8301,C0000663,08/03/78,F,PUNE,8617.35,14/12/23,004320,778.44
T9810,C0000776,20/07/91,M,DELHI,362715.11,14/12/23,020355,163.87
T8271,C0000661,26/10/70,M,DELHI,25004.84,14/12/23,022343,1429.59
T10149,C0000803,19/10/81,M,CHENNAI,205482.45,14/12/23,034634,5110.9
T6410,C0000512,11/08/93,M,DELHI,6087.55,14/12/23,041454,425.7
T10733,C0000850,27/06/78,F,HYDERABAD,12869.78,14/12/23,060628,570.33
T11652,C0000919,21/01/65,M,MUMBAI,17447.0,14/12/23,070140,220.25
T5364,C0000429,11/11/92,F,PUNE,1796.2,14/12/23,083712,1713.33
T5285,C0000423,07/10/60,F,HYDERABAD,14766.26,14/12/23,085224,1716.76
T1354,C0000112,28/03/73,M,JAIPUR,19178.48,14/12/23,094442,2651.47
T9639,C0000763,17/10/88,M,HYDERABAD,15378.33,14/12/23,100513,974.69
T6680,C0000530,21/02/81,M,JAIPUR,25766.31,14/12/23,102524,6198.36
T953,C0000080,22/02/70,F,MUMBAI,4152.29,14/12/23,105207,1995.87
T3608,C0000289,22/01/96,F,AHMEDABAD,2450.07,14/12/23,132313,8867.8
T8415,C0000672,31/03/67,M,BANGALORE,6942.14,14/12/23,153642,23232.26
T10769,C0000853,21/02/66,M,CHENNAI,35510.68,14/12/23,174433,8008.43
T7912,C0000629,13/05/76,M,MUMBAI,120285.55,14/12/23,192314,677.78
T1975,C0000161,02/07/91,F,HYDERABAD,38067.61,14/12/23,195927,463.87
T10721,C0000849,05/10/66,M,BANGALORE,38943.86,14/12/23,221332,397.79
T1281,C0000106,25/03/98,F,HYDERABAD,11281.59,14/12/23,230354,7728.05
T2934,C0000239,08/09/62,M,HYDERABAD,34748.93,14/12/23,231438,152.06
T2701,C0000220,30/04/99,M,JAIPUR,18479.85,15/12/23,000729,373.06
T12169,C0000965,20/06/85,M,DELHI,8758.51,15/12/23,003309,1094.14
T2141,C0000174,17/11/63,F,JAIPUR,162051.18,15/12/23,032831,2977.64
T8607,C0000686,25/12/70,F,HYDERABAD,11244.19,15/12/23,045515,104.54
T3063,C0000249,29/09/85,F,CHENNAI,30901.28,15/12/23,064454,2152.12
T11339,C0000896,26/04/65,M,HYDERABAD,18534.21,15/12/23,065426,867.18
T6041,C0000483,03/11/64,M,CHENNAI,16219.77,15/12/23,091701,3679.64
T12313,C0000978,15/01/77,F,BANGALORE,9612.85,15/12/23,092209,14204.63
T9517,C0000753,05/07/99,M,HYDERABAD,39778.85,15/12/23,093936,2339.97
T12211,C0000968,09/01/66,M,KOLKATA,42175.93,15/12/23,113420,453.05
T153,C0000014,06/03/96,M,BANGALORE,70164.35,15/12/23,123125,3763.45
T2914,C0000238,03/05/89,F,MUMBAI,12054.33,15/12/23,124359,630.3
T2984,C0000243,03/11/94,F,BANGALORE,86728.35,15/12/23,133326,307.88
T872,C0000073,07/12/88,F,HYDERABAD,5177.03,15/12/23,142004,17499.99
T7668,C0000609,17/03/68,M,PUNE,7572.49,15/12/23,164439,43906.08
T8113,C0000647,21/10/90,M,CHENNAI,78374.64,15/12/23,165117,9823.92
T8283,C0000662,10/10/76,M,MUMBAI,31175.8,15/12/23,173015,249.14
T1119,C0000095,12/02/82,F,HYDERABAD,24964.86,15/12/23,174659,4198.1
T1491,C0000125,17/06/00,M,PUNE,4613.81,15/12/23,180627,131881.8
T12228,C0000970,16/10/85,M,DELHI,71641.12,15/12/23,180848,2773.02
T4948,C0000395,19/03/77,M,PUNE,3839.53,15/12/23,182451,85.38
T10675,C0000845,27/05/94,F,DELHI,16157.75,15/12/23,184257,716.57
T9089,C0000723,02/10/65,M,KOLKATA,2773.5,15/12/23,184925,382.63
T1040,C0000088,03/03/98,F,PUNE,26932.77,15/12/23,190213,353.75
T1763,C0000145,07/01/61,F,CHENNAI,44220.97,15/12/23,191703,202.32
T5750,C0000460,25/01/80,F,MUMBAI,25063.99,15/12/23,205106,407.64
T1135,C0000096,03/03/60,F,DELHI,9553.41,15/12/23,210605,475.21
T6257,C0000499,13/09/67,M,BANGALORE,8092.44,16/12/23,010507,30.65
T7886,C0000627,28/05/98,M,PUNE,269803.42,16/12/23,015534,1566.73
T12539,C0000997,24/01/69,F,LUCKNOW,41685.07,16/12/23,023414,4254.94
T7795,C0000621,03/07/79,F,PUNE,28588.7,16/12/23,041858,1707.37
T236,C0000020,01/02/86,F,AHMEDABAD,52352.51,16/12/23,044055,530.41
T1740,C0000143,31/07/94,F,HYDERABAD,67962.08,16/12/23,044808,172.17
T7703,C0000611,07/07/94,M,CHENNAI,53231.05,16/12/23,045055,305.99
T1732,C0000143,31/07/94,F,HYDERABAD,67962.08,16/12/23,070903,7828.01
T8351,C0000667,22/05/91,F,BANGALORE,6012.97,16/12/23,131247,364.27
T2829,C0000231,07/06/73,F,HYDERABAD,10835.24,16/12/23,131328,605.76
T2153,C0000175,04/03/63,F,HYDERABAD,42990.81,16/12/23,193436,613.6
T5178,C0000413,22/12/62,F,MUMBAI,5720.57,16/12/23,200903,478.3
T786,C0000066,28/07/89,F,MUMBAI,256606.78,16/12/23,212751,476.65
T8645,C0000689,10/05/94,M,AHMEDABAD,24264.14,17/12/23,001858,4054.38
T8034,C0000640,20/09/65,M,CHENNAI,15916.99,17/12/23,050858,6570.98
T10206,C0000808,31/05/82,F,DELHI,20361.66,17/12/23,054930,342.05
T7378,C0000586,13/04/92,F,JAIPUR,10095.61,17/12/23,092545,3304.05
T9868,C0000780,15/05/61,M,LUCKNOW,27619.91,17/12/23,113014,1813.0
T9710,C0000768,19/09/99,F,DELHI,6206.6,17/12/23,120021,6181.83
T10452,C0000829,03/03/91,F,AHMEDABAD,22278.33,17/12/23,191726,26983.52
T5062,C0000405,14/03/69,F,PUNE,42601.72,17/12/23,212410,1703.27
T478,C0000041,15/10/74,M,JAIPUR,8887.81,17/12/23,212508,1272.83
T9037,C0000719,10/05/90,M,AHMEDABAD,69727.4,17/12/23,220649,5271.49
T8655,C0000690,23/09/94,M,CHENNAI,23803.44,17/12/23,221720,1148.94
T6606,C0000525,18/01/76,M,MUMBAI,8272.56,17/12/23,221912,980.91
T10946,C0000866,18/08/81,M,MUMBAI,4958.81,17/12/23,225603,167.86
T6312,C0000504,19/02/74,F,DELHI,34257.56,18/12/23,010520,1433.38
T11450,C0000905,28/09/65,M,DELHI,18081.5,18/12/23,014844,4387.59
T9796,C0000774,12/01/79,F,JAIPUR,16883.23,18/12/23,021651,12631.86
T8583,C0000684,23/01/83,F,HYDERABAD,27421.2,18/12/23,035805,757.2
T3857,C0000308,24/12/84,M,KOLKATA,11500.81,18/12/23,044611,572.97
T4694,C0000374,13/01/80,F,HYDERABAD,62749.87,18/12/23,084454,12226.58
T5182,C0000413,22/12/62,F,MUMBAI,5720.57,18/12/23,114236,5927.74
T1923,C0000158,31/05/62,M,PUNE,73415.06,18/12/23,143922,1097.5
T5941,C0000476,26/01/82,F,CHENNAI,15280.35,18/12/23,150102,159.72
T4064,C0000325,19/02/70,M,KOLKATA,29592.61,18/12/23,163553,1364.79
T3388,C0000272,30/03/67,M,KOLKATA,28528.57,18/12/23,170009,30296.78
T5627,C0000450,29/10/95,M,AHMEDABAD,121458.73,18/12/23,190449,161.17
T6391,C0000511,09/12/84,M,MUMBAI,5041.69,18/12/23,195413,1190.95
T3208,C0000259,22/01/77,F,JAIPUR,5786.45,18/12/23,201414,591.27
T6142,C0000491,19/12/71,M,HYDERABAD,4591.01,18/12/23,204706,607.85
T10288,C0000815,03/06/89,M,AHMEDABAD,27469.78,18/12/23,221931,257.56
T1334,C0000110,23/08/64,F,LUCKNOW,35989.23,18/12/23,233219,156.77
T3092,C0000252,05/08/86,M,PUNE,36416.76,19/12/23,002535,6939.61
T6859,C0000543,22/05/79,M,AHMEDABAD,9936.91,19/12/23,002557,2594.28
T6036,C0000483,03/11/64,M,CHENNAI,16219.77,19/12/23,005810,19.01
T4958,C0000397,03/04/75,F,CHENNAI,70421.9,19/12/23,030610,488.15
T4711,C0000376,08/03/98,F,CHENNAI,7560.9,19/12/23,091628,1069.01
T1567,C0000131,16/05/82,F,CHENNAI,8100.4,19/12/23,112354,396.78
T9728,C0000770,20/03/65,M,KOLKATA,16973.21,19/12/23,144651,1249.89
T8720,C0000694,17/06/77,F,JAIPUR,41643.81,19/12/23,152135,597.67
T11876,C0000940,13/09/93,F,PUNE,45563.88,19/12/23,153155,436.32
T4935,C0000394,08/04/73,M,CHENNAI,18147.62,19/12/23,155551,2238.1
T10530,C0000834,16/01/93,M,DELHI,12216.91,19/12/23,162351,1269.32
T8465,C0000675,07/10/92,F,PUNE,23491.82,19/12/23,162849,3621.02
T3132,C0000254,12/11/92,F,CHENNAI,6665.54,19/12/23,185518,470.63
T3587,C0000287,13/10/82,F,MUMBAI,5454.58,19/12/23,193047,119.66
T6267,C0000500,24/11/64,M,HYDERABAD,173549.85,19/12/23,200556,26994.28
T10638,C0000842,03/05/96,F,MUMBAI,13843.88,19/12/23,211437,174.37
T9132,C0000726,07/12/74,M,HYDERABAD,43724.17,19/12/23,231120,615.73
T11686,C0000922,11/11/64,F,PUNE,15570.54,20/12/23,020343,3615.02
T9173,C0000728,24/07/83,M,MUMBAI,7192.18,20/12/23,020742,4455.89
T4846,C0000386,14/07/62,M,MUMBAI,22324.73,20/12/23,023756,2343.11
T11063,C0000875,18/10/79,F,AHMEDABAD,9581.7,20/12/23,024036,465.05
T11127,C0000880,25/08/82,M,MUMBAI,20479.46,20/12/23,024439,2739.85
T8420,C0000672,31/03/67,M,BANGALORE,6942.14,20/12/23,025031,651.13
T8771,C0000698,03/01/75,F,LUCKNOW,92377.03,20/12/23,030204,392.6
T1317,C0000108,23/04/82,M,DELHI,38416.03,20/12/23,030257,228.79
T8702,C0000693,14/08/61,M,LUCKNOW,49432.31,20/12/23,032705,1415.11
T11091,C0000877,08/11/85,F,JAIPUR,63956.84,20/12/23,033827,11115.98
T8184,C0000654,06/08/00,M,HYDERABAD,6342.0,20/12/23,034809,144.82
T393,C0000035,28/03/76,M,AHMEDABAD,10420.32,20/12/23,035441,3068.91
T1253,C0000104,31/12/73,M,DELHI,26118.95,20/12/23,041344,483.3
T6772,C0000538,17/08/68,M,MUMBAI,10769.65,20/12/23,052527,255.07
T3659,C0000293,03/01/81,F,PUNE,32477.8,20/12/23,063309,313.74
T10576,C0000837,12/12/99,M,HYDERABAD,10760.16,20/12/23,075557,2004.79
T7250,C0000574,10/12/00,F,CHENNAI,14063.03,20/12/23,100635,1678.69
T10116,C0000800,12/07/72,M,CHENNAI,5237.75,20/12/23,102310,1067.54
T7,C0000001,06/09/88,M,MUMBAI,36196.37,20/12/23,172614,3467.37
T1335,C0000110,23/08/64,F,LUCKNOW,35989.23,20/12/23,175520,1997.26
T6949,C0000550,28/04/64,M,JAIPUR,7637.22,20/12/23,190300,17.1
T4528,C0000361,06/12/70,M,LUCKNOW,11991.99,20/12/23,203552,1542.63
T3736,C0000298,11/05/00,M,DELHI,20351.96,21/12/23,012204,15.51
T4746,C0000378,09/02/64,M,PUNE,21165.03,21/12/23,021211,987.87
T2260,C0000182,10/11/86,M,JAIPUR,38739.15,21/12/23,032629,8709.6
T10477,C0000830,18/02/86,M,DELHI,16308.32,21/12/23,033000,757.01
T6160,C0000492,21/10/64,M,HYDERABAD,11277.48,21/12/23,045330,654.12
T4523,C0000361,06/12/70,M,LUCKNOW,11991.99,21/12/23,075034,2237.35
T10798,C0000856,03/08/76,F,BANGALORE,16308.86,21/12/23,125704,13600.49
T254,C0000022,04/07/85,M,LUCKNOW,14185.22,21/12/23,140443,2193.28
T12258,C0000972,20/04/97,F,CHENNAI,54081.34,21/12/23,142711,2802.35
T3945,C0000317,29/08/60,M,DELHI,7393.64,21/12/23,173215,713.23
T8608,C0000686,25/12/70,F,HYDERABAD,11244.19,21/12/23,220413,2019.56
T9400,C0000744,13/10/73,F,MUMBAI,19395.58,21/12/23,233340,318.06
T1391,C0000116,31/01/65,F,KOLKATA,173079.03,21/12/23,234927,3116.86
T5061,C0000405,14/03/69,F,PUNE,42601.72,22/12/23,023853,1062.24
T951,C0000079,16/10/89,F,DELHI,11056.92,22/12/23,030013,236.47
T11921,C0000944,08/09/74,M,HYDERABAD,13314.96,22/12/23,030138,824.03
T9598,C0000760,09/07/64,M,DELHI,48106.63,22/12/23,040747,55.33
T2987,C0000243,03/11/94,F,BANGALORE,86728.35,22/12/23,041231,1034.29
T12332,C0000980,17/01/79,F,AHMEDABAD,12230.16,22/12/23,053712,4281.12
T6200,C0000495,03/01/77,F,DELHI,3806.87,22/12/23,071800,2394.75
T99,C0000008,03/04/63,M,AHMEDABAD,14463.08,22/12/23,093951,18569.56
T696,C0000058,21/04/60,F,PUNE,26549.52,22/12/23,094407,5326.57
T11838,C0000934,01/05/74,M,AHMEDABAD,17267.71,22/12/23,101147,2890.33
T10109,C0000799,21/11/86,F,JAIPUR,15739.57,22/12/23,135303,1816.93
T4943,C0000395,19/03/77,M,PUNE,3839.53,22/12/23,141339,329.54
T2147,C0000174,17/11/63,F,JAIPUR,162051.18,22/12/23,145436,2120.17
T10000,C0000789,30/12/76,F,AHMEDABAD,4572.29,22/12/23,153050,80.39
T8028,C0000640,20/09/65,M,CHENNAI,15916.99,22/12/23,175141,391.47
T11310,C0000894,02/06/84,F,BANGALORE,8883.34,22/12/23,190119,2258.06
T9371,C0000743,24/03/96,M,PUNE,12755.73,22/12/23,195211,1253.63
T8867,C0000705,16/11/91,F,DELHI,16040.9,22/12/23,201133,472.66
T6389,C0000510,09/05/79,M,DELHI,11692.79,22/12/23,220624,1030.77
T2707,C0000221,08/12/69,M,KOLKATA,18129.63,22/12/23,223813,1513.33
T3937,C0000316,11/08/60,M,MUMBAI,22588.83,22/12/23,232601,1501.62
T10197,C0000807,31/08/71,F,BANGALORE,48588.4,22/12/23,233427,3404.24
T4734,C0000377,25/09/71,M,AHMEDABAD,7174.22,23/12/23,041258,533.27
T4998,C0000400,06/01/95,F,MUMBAI,4853.58,23/12/23,044941,3293.09
T3910,C0000313,08/01/76,F,KOLKATA,141018.65,23/12/23,044956,1087.52
T11008,C0000871,30/01/87,F,LUCKNOW,7121.94,23/12/23,051046,1717.8
T4302,C0000344,19/05/95,F,KOLKATA,37168.73,23/12/23,061342,12387.59
T654,C0000055,08/10/67,F,JAIPUR,10890.61,23/12/23,064445,48.28
T6318,C0000505,19/12/61,F,DELHI,137846.57,23/12/23,065408,298.3
T1916,C0000157,31/05/69,F,CHENNAI,12298.61,23/12/23,093615,1252.61
T5845,C0000467,23/03/65,M,AHMEDABAD,6694.78,23/12/23,114232,6756.05
T6304,C0000503,02/10/80,F,DELHI,9283.74,23/12/23,144324,279.92
T8422,C0000672,31/03/67,M,BANGALORE,6942.14,24/12/23,033743,7494.0
T8714,C0000694,17/06/77,F,JAIPUR,41643.81,24/12/23,043423,578.33
T4053,C0000324,30/06/88,M,KOLKATA,12129.2,24/12/23,091117,31.27
T2200,C0000179,11/07/73,M,MUMBAI,67332.53,24/12/23,093057,589.81
T10401,C0000824,18/08/79,F,DELHI,66966.87,24/12/23,102700,3985.82
T2015,C0000164,25/07/92,M,CHENNAI,25636.13,24/12/23,123016,22820.38
T9254,C0000734,12/08/90,M,JAIPUR,15192.21,24/12/23,152747,76.4
T511,C0000044,18/04/74,M,HYDERABAD,18851.03,24/12/23,152839,1819.66
T3889,C0000311,22/11/97,M,AHMEDABAD,32721.87,24/12/23,162012,2583.16
T1787,C0000147,27/04/84,M,CHENNAI,6441.07,24/12/23,165808,935.5
T8226,C0000657,09/06/77,M,DELHI,63447.03,24/12/23,181652,4777.75
T9481,C0000750,22/01/72,F,LUCKNOW,18059.57,24/12/23,201833,4596.65
T3760,C0000300,10/12/99,M,KOLKATA,27074.88,24/12/23,235222,768.53
T2564,C0000207,26/12/84,F,BANGALORE,18097.58,25/12/23,015928,805.3
T6551,C0000521,19/08/60,F,DELHI,17930.04,25/12/23,025431,269.03
T3201,C0000258,21/11/78,F,JAIPUR,44152.4,25/12/23,034446,1128.03
T7418,C0000588,18/09/60,M,AHMEDABAD,54612.75,25/12/23,062113,2580.48
T4096,C0000328,11/12/00,F,PUNE,77296.47,25/12/23,074858,4531.48
T1864,C0000153,29/10/97,M,KOLKATA,56250.5,25/12/23,092738,737.47
T10797,C0000856,03/08/76,F,BANGALORE,16308.86,25/12/23,094513,1636.74
T9104,C0000723,02/10/65,M,KOLKATA,2773.5,25/12/23,102655,87.18
T5763,C0000462,12/12/00,F,PUNE,73079.24,25/12/23,103221,2394.99
T4519,C0000361,06/12/70,M,LUCKNOW,11991.99,25/12/23,115151,4683.21
T12399,C0000985,12/10/63,M,PUNE,75064.62,25/12/23,125441,4414.2
T1666,C0000139,16/01/66,F,MUMBAI,4847.83,25/12/23,143518,73.35
T4310,C0000345,24/02/93,M,CHENNAI,17511.58,25/12/23,151517,3150.01
T11658,C0000919,21/01/65,M,MUMBAI,17447.0,25/12/23,161402,11370.45
T3687,C0000295,08/04/93,M,AHMEDABAD,3328.75,25/12/23,162432,12847.72
T8020,C0000639,17/02/74,F,LUCKNOW,38671.36,25/12/23,162702,1214.98
T8164,C0000653,25/10/84,M,CHENNAI,23523.09,25/12/23,164259,733.22
T7237,C0000573,10/03/66,F,MUMBAI,113465.77,25/12/23,175805,61.3
T9080,C0000722,16/12/86,F,JAIPUR,12077.66,25/12/23,190742,2332.86
T11278,C0000892,14/11/71,M,HYDERABAD,27870.31,26/12/23,001935,1237.04
T12407,C0000985,12/10/63,M,PUNE,75064.62,26/12/23,004003,1410.25
T5952,C0000477,16/01/63,M,MUMBAI,7065.42,26/12/23,022050,8343.19
T5563,C0000445,22/10/61,M,CHENNAI,69748.28,26/12/23,025118,101.65
